nohup: ignoring input
Deepfashion Consumer-to-shop Attribute prediction using single model
arch           is: Resnet152
gpuId          is: 0
init lr        is: 0.001
num_classs     is: 257
batch size     is: 64
input_size     is: 224
relative_path  is: ../Img/
train_path     is: ../NewAnno/list_bbx_image_attr_train.txt
val_path       is: ../NewAnno/list_bbx_image_attr_val.txt
test_path      is: ../NewAnno/list_bbx_image_attr_test.txt
epochs         is: 50
savePath       is: ./checkpoint/BBX/NewAnno
resume         is: 
momentum       is: 0.9
zeroTrain      is: False
weight_decay   is: 0.0005
print_freq     is: 50
Conv_Type      is: 2
Branch         is: 17
Conv_Num       is: 5
Use GPU!
Start training.
Epoch:  0 lr is: [0.001]
        the 0th batch, loss is: 0.77420938   
   the 127250th batch, loss is: 0.07533862   
   the 127300th batch, loss is: 0.08466637   
   the 127350th batch, loss is: 0.07063074   
   the 127400th batch, loss is: 0.06107102   
   the 127450th batch, loss is: 0.06237499   
   the 127500th batch, loss is: 0.07850426   
   the 127550th batch, loss is: 0.07451843   
   the 127600th batch, loss is: 0.06837302   
   the 127650th batch, loss is: 0.07263366   
   the 127700th batch, loss is: 0.06363478   
   the 127750th batch, loss is: 0.06707356   
   the 127800th batch, loss is: 0.06355069   
   the 127850th batch, loss is: 0.0607931    
   the 127900th batch, loss is: 0.06871521   
   the 127950th batch, loss is: 0.07224836   
   the 128000th batch, loss is: 0.07061348   
   the 128050th batch, loss is: 0.07400798   
   the 128100th batch, loss is: 0.06044353   
   the 128150th batch, loss is: 0.07006951   
   the 128200th batch, loss is: 0.06642532   
   the 128250th batch, loss is: 0.06811462   
   the 128300th batch, loss is: 0.06652164   
   the 128350th batch, loss is: 0.07428056   
   the 128400th batch, loss is: 0.0872062    
   the 128450th batch, loss is: 0.0699399    
   the 128500th batch, loss is: 0.06231184   
   the 128550th batch, loss is: 0.07508917   
   the 128600th batch, loss is: 0.06621352   
   the 128650th batch, loss is: 0.07195479   
   the 128700th batch, loss is: 0.06470317   
   the 128750th batch, loss is: 0.06245945   
Epoch:  43 lr is: [0.001]
   the 128800th batch, loss is: 0.06867622   
   the 128850th batch, loss is: 0.06868198   
   the 128900th batch, loss is: 0.06690626   
   the 128950th batch, loss is: 0.05909302   
   the 129000th batch, loss is: 0.07804687   
   the 129050th batch, loss is: 0.06564188   
   the 129100th batch, loss is: 0.07410181   
   the 129150th batch, loss is: 0.07447676   
   the 129200th batch, loss is: 0.06412839   
   the 129250th batch, loss is: 0.06580135   
   the 129300th batch, loss is: 0.06722503   
   the 129350th batch, loss is: 0.06025723   
   the 129400th batch, loss is: 0.06943876   
   the 129450th batch, loss is: 0.07047002   
   the 129500th batch, loss is: 0.0687962    
   the 129550th batch, loss is: 0.06321387   
   the 129600th batch, loss is: 0.06839049   
   the 129650th batch, loss is: 0.06424703   
   the 129700th batch, loss is: 0.07038092   
   the 129750th batch, loss is: 0.07320547   
   the 129800th batch, loss is: 0.05851694   
   the 129850th batch, loss is: 0.07298898   
   the 129900th batch, loss is: 0.07114388   
   the 129950th batch, loss is: 0.06284331   
   the 130000th batch, loss is: 0.06400572   
   the 130050th batch, loss is: 0.06978548   
   the 130100th batch, loss is: 0.07126762   
   the 130150th batch, loss is: 0.07549468   
   the 130200th batch, loss is: 0.07227207   
   the 130250th batch, loss is: 0.06383745   
   the 130300th batch, loss is: 0.05771776   
   the 130350th batch, loss is: 0.07306287   
   the 130400th batch, loss is: 0.06896918   
   the 130450th batch, loss is: 0.0682549    
   the 130500th batch, loss is: 0.06596926   
   the 130550th batch, loss is: 0.0737364    
   the 130600th batch, loss is: 0.07383329   
   the 130650th batch, loss is: 0.06390046   
   the 130700th batch, loss is: 0.06926737   
   the 130750th batch, loss is: 0.06863861   
   the 130800th batch, loss is: 0.06896341   
   the 130850th batch, loss is: 0.06570057   
   the 130900th batch, loss is: 0.06249125   
   the 130950th batch, loss is: 0.07891129   
   the 131000th batch, loss is: 0.06436508   
   the 131050th batch, loss is: 0.06400134   
   the 131100th batch, loss is: 0.07146738   
   the 131150th batch, loss is: 0.07227315   
   the 131200th batch, loss is: 0.06195293   
   the 131250th batch, loss is: 0.07193492   
   the 131300th batch, loss is: 0.06655597   
   the 131350th batch, loss is: 0.0621744    
   the 131400th batch, loss is: 0.06478911   
   the 131450th batch, loss is: 0.07212897   
   the 131500th batch, loss is: 0.07090082   
   the 131550th batch, loss is: 0.05964812   
   the 131600th batch, loss is: 0.06990876   
   the 131650th batch, loss is: 0.07126689   
   the 131700th batch, loss is: 0.05951473   
   the 131750th batch, loss is: 0.05937092   
Epoch:  44 lr is: [0.001]
   the 131800th batch, loss is: 0.07011989   
   the 131850th batch, loss is: 0.07145276   
   the 131900th batch, loss is: 0.06277722   
   the 131950th batch, loss is: 0.07013988   
   the 132000th batch, loss is: 0.06835335   
   the 132050th batch, loss is: 0.06936389   
   the 132100th batch, loss is: 0.06762698   
   the 132150th batch, loss is: 0.07348304   
   the 132200th batch, loss is: 0.07631354   
   the 132250th batch, loss is: 0.07304784   
   the 132300th batch, loss is: 0.07311469   
   the 132350th batch, loss is: 0.0726237    
   the 132400th batch, loss is: 0.06905938   
   the 132450th batch, loss is: 0.06869108   
   the 132500th batch, loss is: 0.06762633   
   the 132550th batch, loss is: 0.0648208    
   the 132600th batch, loss is: 0.06379116   
   the 132650th batch, loss is: 0.07241999   
   the 132700th batch, loss is: 0.06519855   
   the 132750th batch, loss is: 0.06882043   
   the 132800th batch, loss is: 0.06821999   
   the 132850th batch, loss is: 0.07102048   
   the 132900th batch, loss is: 0.07196842   
   the 132950th batch, loss is: 0.06362136   
   the 133000th batch, loss is: 0.06805836   
   the 133050th batch, loss is: 0.0691173    
   the 133100th batch, loss is: 0.07915372   
   the 133150th batch, loss is: 0.06990346   
   the 133200th batch, loss is: 0.07661957   
   the 133250th batch, loss is: 0.06358597   
   the 133300th batch, loss is: 0.06832339   
   the 133350th batch, loss is: 0.07518891   
   the 133400th batch, loss is: 0.06841059   
   the 133450th batch, loss is: 0.07250795   
   the 133500th batch, loss is: 0.07085513   
   the 133550th batch, loss is: 0.06864826   
   the 133600th batch, loss is: 0.07136951   
   the 133650th batch, loss is: 0.07117745   
   the 133700th batch, loss is: 0.06497461   
   the 133750th batch, loss is: 0.0744542    
   the 133800th batch, loss is: 0.07270336   
   the 133850th batch, loss is: 0.06202649   
   the 133900th batch, loss is: 0.06890637   
   the 133950th batch, loss is: 0.06224567   
   the 134000th batch, loss is: 0.07740496   
   the 134050th batch, loss is: 0.07408395   
   the 134100th batch, loss is: 0.06662566   
   the 134150th batch, loss is: 0.07017098   
   the 134200th batch, loss is: 0.06805294   
   the 134250th batch, loss is: 0.06739168   
   the 134300th batch, loss is: 0.07184147   
   the 134350th batch, loss is: 0.0717819    
   the 134400th batch, loss is: 0.06662883   
   the 134450th batch, loss is: 0.07790633   
   the 134500th batch, loss is: 0.057552     
   the 134550th batch, loss is: 0.06831774   
   the 134600th batch, loss is: 0.07370816   
   the 134650th batch, loss is: 0.0699439    
   the 134700th batch, loss is: 0.0659734    
   the 134750th batch, loss is: 0.06758118   
Epoch:  45 lr is: [0.001]
   the 134800th batch, loss is: 0.0681846    
   the 134850th batch, loss is: 0.07026868   
   the 134900th batch, loss is: 0.0776794    
   the 134950th batch, loss is: 0.06777173   
   the 135000th batch, loss is: 0.06313118   
   the 135050th batch, loss is: 0.06521141   
   the 135100th batch, loss is: 0.06503272   
   the 135150th batch, loss is: 0.05809736   
   the 135200th batch, loss is: 0.05702438   
   the 135250th batch, loss is: 0.06373543   
   the 135300th batch, loss is: 0.0679635    
   the 135350th batch, loss is: 0.07856447   
   the 135400th batch, loss is: 0.06284641   
   the 135450th batch, loss is: 0.06029908   
   the 135500th batch, loss is: 0.05835711   
   the 135550th batch, loss is: 0.07385805   
   the 135600th batch, loss is: 0.07074603   
   the 135650th batch, loss is: 0.0630861    
   the 135700th batch, loss is: 0.06595897   
   the 135750th batch, loss is: 0.06299915   
   the 135800th batch, loss is: 0.06881157   
   the 135850th batch, loss is: 0.06210954   
   the 135900th batch, loss is: 0.0759553    
   the 135950th batch, loss is: 0.07223713   
   the 136000th batch, loss is: 0.06549412   
   the 136050th batch, loss is: 0.06402846   
   the 136100th batch, loss is: 0.06425484   
   the 136150th batch, loss is: 0.06313743   
   the 136200th batch, loss is: 0.06476954   
   the 136250th batch, loss is: 0.07598288   
   the 136300th batch, loss is: 0.06215018   
   the 136350th batch, loss is: 0.06461903   
   the 136400th batch, loss is: 0.06477694   
   the 136450th batch, loss is: 0.06933124   
   the 136500th batch, loss is: 0.07385866   
   the 136550th batch, loss is: 0.0704202    
   the 136600th batch, loss is: 0.07321164   
   the 136650th batch, loss is: 0.06245476   
   the 136700th batch, loss is: 0.0682514    
   the 136750th batch, loss is: 0.0699752    
   the 136800th batch, loss is: 0.07185115   
   the 136850th batch, loss is: 0.06694193   
   the 136900th batch, loss is: 0.06460717   
   the 136950th batch, loss is: 0.06641506   
   the 137000th batch, loss is: 0.06775749   
   the 137050th batch, loss is: 0.07278869   
   the 137100th batch, loss is: 0.07082447   
   the 137150th batch, loss is: 0.0737728    
   the 137200th batch, loss is: 0.07099237   
   the 137250th batch, loss is: 0.06300762   
   the 137300th batch, loss is: 0.06165384   
   the 137350th batch, loss is: 0.07406926   
   the 137400th batch, loss is: 0.07568461   
   the 137450th batch, loss is: 0.06794092   
   the 137500th batch, loss is: 0.07498801   
   the 137550th batch, loss is: 0.05835407   
   the 137600th batch, loss is: 0.0659748    
   the 137650th batch, loss is: 0.0670992    
   the 137700th batch, loss is: 0.06871672   
   the 137750th batch, loss is: 0.06420095   
Epoch:  46 lr is: [0.001]
   the 137800th batch, loss is: 0.05575429   
   the 137850th batch, loss is: 0.06815866   
   the 137900th batch, loss is: 0.06955713   
   the 137950th batch, loss is: 0.06360018   
   the 138000th batch, loss is: 0.06432479   
   the 138050th batch, loss is: 0.06750697   
   the 138100th batch, loss is: 0.06992292   
   the 138150th batch, loss is: 0.06734968   
   the 138200th batch, loss is: 0.06787661   
   the 138250th batch, loss is: 0.06418192   
   the 138300th batch, loss is: 0.06071446   
   the 138350th batch, loss is: 0.05958991   
   the 138400th batch, loss is: 0.06472836   
   the 138450th batch, loss is: 0.06556353   
   the 138500th batch, loss is: 0.05973921   
   the 138550th batch, loss is: 0.06668539   
   the 138600th batch, loss is: 0.07019118   
   the 138650th batch, loss is: 0.06468232   
   the 138700th batch, loss is: 0.07208172   
   the 138750th batch, loss is: 0.0660714    
   the 138800th batch, loss is: 0.06151401   
   the 138850th batch, loss is: 0.05815531   
   the 138900th batch, loss is: 0.06966393   
   the 138950th batch, loss is: 0.06358064   
   the 139000th batch, loss is: 0.06176943   
   the 139050th batch, loss is: 0.06675418   
   the 139100th batch, loss is: 0.05703565   
   the 139150th batch, loss is: 0.06868714   
   the 139200th batch, loss is: 0.06773974   
   the 139250th batch, loss is: 0.05479312   
   the 139300th batch, loss is: 0.06689777   
   the 139350th batch, loss is: 0.07352176   
   the 139400th batch, loss is: 0.06510379   
   the 139450th batch, loss is: 0.05811054   
   the 139500th batch, loss is: 0.05685934   
   the 139550th batch, loss is: 0.06350663   
   the 139600th batch, loss is: 0.0561712    
   the 139650th batch, loss is: 0.05772331   
   the 139700th batch, loss is: 0.06452169   
   the 139750th batch, loss is: 0.06381466   
   the 139800th batch, loss is: 0.06267471   
   the 139850th batch, loss is: 0.0601035    
   the 139900th batch, loss is: 0.0698426    
   the 139950th batch, loss is: 0.07276697   
   the 140000th batch, loss is: 0.05888585   
   the 140050th batch, loss is: 0.06782991   
   the 140100th batch, loss is: 0.06961388   
   the 140150th batch, loss is: 0.06930141   
   the 140200th batch, loss is: 0.08120189   
   the 140250th batch, loss is: 0.06246431   
   the 140300th batch, loss is: 0.06669424   
   the 140350th batch, loss is: 0.06588513   
   the 140400th batch, loss is: 0.06724492   
   the 140450th batch, loss is: 0.07135923   
   the 140500th batch, loss is: 0.05672023   
   the 140550th batch, loss is: 0.07275973   
   the 140600th batch, loss is: 0.0615277    
   the 140650th batch, loss is: 0.06383394   
   the 140700th batch, loss is: 0.0643279    
   the 140750th batch, loss is: 0.06131381   
Epoch:  47 lr is: [0.001]
   the 140800th batch, loss is: 0.0653679    
   the 140850th batch, loss is: 0.06313262   
   the 140900th batch, loss is: 0.06730185   
   the 140950th batch, loss is: 0.06226724   
   the 141000th batch, loss is: 0.06252649   
   the 141050th batch, loss is: 0.06511855   
   the 141100th batch, loss is: 0.06611392   
   the 141150th batch, loss is: 0.07213491   
   the 141200th batch, loss is: 0.06290737   
   the 141250th batch, loss is: 0.05724493   
   the 141300th batch, loss is: 0.06872821   
   the 141350th batch, loss is: 0.06189214   
   the 141400th batch, loss is: 0.05834372   
   the 141450th batch, loss is: 0.06482212   
   the 141500th batch, loss is: 0.06436934   
   the 141550th batch, loss is: 0.06426058   
   the 141600th batch, loss is: 0.06809689   
   the 141650th batch, loss is: 0.06483527   
   the 141700th batch, loss is: 0.06997289   
   the 141750th batch, loss is: 0.06078622   
   the 141800th batch, loss is: 0.06858873   
   the 141850th batch, loss is: 0.06013976   
   the 141900th batch, loss is: 0.06652578   
   the 141950th batch, loss is: 0.0651206    
   the 142000th batch, loss is: 0.06786218   
   the 142050th batch, loss is: 0.06088749   
   the 142100th batch, loss is: 0.06613955   
   the 142150th batch, loss is: 0.06572796   
   the 142200th batch, loss is: 0.06499787   
   the 142250th batch, loss is: 0.0642439    
   the 142300th batch, loss is: 0.06435268   
   the 142350th batch, loss is: 0.06015508   
   the 142400th batch, loss is: 0.05820531   
   the 142450th batch, loss is: 0.06833182   
   the 142500th batch, loss is: 0.06772122   
   the 142550th batch, loss is: 0.06175683   
   the 142600th batch, loss is: 0.07043079   
   the 142650th batch, loss is: 0.06483258   
   the 142700th batch, loss is: 0.05993272   
   the 142750th batch, loss is: 0.0687075    
   the 142800th batch, loss is: 0.06845035   
   the 142850th batch, loss is: 0.06506775   
   the 142900th batch, loss is: 0.06740687   
   the 142950th batch, loss is: 0.0643755    
   the 143000th batch, loss is: 0.07213728   
   the 143050th batch, loss is: 0.06801344   
   the 143100th batch, loss is: 0.07587837   
   the 143150th batch, loss is: 0.06710146   
   the 143200th batch, loss is: 0.06270321   
   the 143250th batch, loss is: 0.06544672   
   the 143300th batch, loss is: 0.06911528   
   the 143350th batch, loss is: 0.06741316   
   the 143400th batch, loss is: 0.05917566   
   the 143450th batch, loss is: 0.06567468   
   the 143500th batch, loss is: 0.06043932   
   the 143550th batch, loss is: 0.06776427   
   the 143600th batch, loss is: 0.062577     
   the 143650th batch, loss is: 0.06307087   
   the 143700th batch, loss is: 0.06133328   
   the 143750th batch, loss is: 0.0598854    
Epoch:  48 lr is: [0.001]
   the 143800th batch, loss is: 0.05952718   
   the 143850th batch, loss is: 0.06584334   
   the 143900th batch, loss is: 0.06571884   
   the 143950th batch, loss is: 0.06638625   
   the 144000th batch, loss is: 0.06395009   
   the 144050th batch, loss is: 0.06355114   
   the 144100th batch, loss is: 0.06518122   
   the 144150th batch, loss is: 0.06355327   
   the 144200th batch, loss is: 0.06980313   
   the 144250th batch, loss is: 0.06688281   
   the 144300th batch, loss is: 0.05737566   
   the 144350th batch, loss is: 0.05971749   
   the 144400th batch, loss is: 0.06232896   
   the 144450th batch, loss is: 0.0667001    
   the 144500th batch, loss is: 0.06151682   
   the 144550th batch, loss is: 0.05627521   
   the 144600th batch, loss is: 0.06284643   
   the 144650th batch, loss is: 0.06615429   
   the 144700th batch, loss is: 0.06184088   
   the 144750th batch, loss is: 0.05763612   
   the 144800th batch, loss is: 0.06704421   
   the 144850th batch, loss is: 0.06674564   
   the 144900th batch, loss is: 0.06079322   
   the 144950th batch, loss is: 0.07538659   
   the 145000th batch, loss is: 0.06093308   
   the 145050th batch, loss is: 0.06807106   
   the 145100th batch, loss is: 0.06043911   
   the 145150th batch, loss is: 0.07038139   
   the 145200th batch, loss is: 0.06846835   
   the 145250th batch, loss is: 0.06079609   
   the 145300th batch, loss is: 0.06480686   
   the 145350th batch, loss is: 0.06728243   
   the 145400th batch, loss is: 0.06586982   
   the 145450th batch, loss is: 0.06122465   
   the 145500th batch, loss is: 0.06290774   
   the 145550th batch, loss is: 0.05421803   
   the 145600th batch, loss is: 0.05934489   
   the 145650th batch, loss is: 0.05695437   
   the 145700th batch, loss is: 0.06649851   
   the 145750th batch, loss is: 0.06391814   
   the 145800th batch, loss is: 0.05757365   
   the 145850th batch, loss is: 0.06325844   
   the 145900th batch, loss is: 0.06683373   
   the 145950th batch, loss is: 0.05617025   
   the 146000th batch, loss is: 0.0605866    
   the 146050th batch, loss is: 0.05583506   
   the 146100th batch, loss is: 0.06685683   
   the 146150th batch, loss is: 0.07157501   
   the 146200th batch, loss is: 0.07021967   
   the 146250th batch, loss is: 0.06118541   
   the 146300th batch, loss is: 0.06713708   
   the 146350th batch, loss is: 0.07208455   
   the 146400th batch, loss is: 0.06598271   
   the 146450th batch, loss is: 0.05988694   
   the 146500th batch, loss is: 0.06208424   
   the 146550th batch, loss is: 0.06994834   
   the 146600th batch, loss is: 0.06054759   
   the 146650th batch, loss is: 0.06491372   
   the 146700th batch, loss is: 0.05901363   
   the 146750th batch, loss is: 0.06247527   
Epoch:  49 lr is: [0.001]
   the 146800th batch, loss is: 0.0665908    
   the 146850th batch, loss is: 0.06602578   
   the 146900th batch, loss is: 0.05666871   
   the 146950th batch, loss is: 0.0565908    
   the 147000th batch, loss is: 0.05952005   
   the 147050th batch, loss is: 0.06294425   
   the 147100th batch, loss is: 0.07136061   
   the 147150th batch, loss is: 0.05974554   
   the 147200th batch, loss is: 0.06349784   
   the 147250th batch, loss is: 0.06341562   
   the 147300th batch, loss is: 0.07492593   
   the 147350th batch, loss is: 0.06118586   
   the 147400th batch, loss is: 0.06305531   
   the 147450th batch, loss is: 0.06625521   
   the 147500th batch, loss is: 0.06534432   
   the 147550th batch, loss is: 0.05792844   
   the 147600th batch, loss is: 0.06335972   
   the 147650th batch, loss is: 0.06494869   
   the 147700th batch, loss is: 0.06619836   
   the 147750th batch, loss is: 0.0595226    
   the 147800th batch, loss is: 0.07545467   
   the 147850th batch, loss is: 0.05896821   
   the 147900th batch, loss is: 0.0603407    
   the 147950th batch, loss is: 0.05953516   
   the 148000th batch, loss is: 0.05632928   
   the 148050th batch, loss is: 0.06204858   
   the 148100th batch, loss is: 0.0653284    
   the 148150th batch, loss is: 0.06292514   
   the 148200th batch, loss is: 0.06827664   
   the 148250th batch, loss is: 0.07039518   
   the 148300th batch, loss is: 0.07017104   
   the 148350th batch, loss is: 0.06981073   
   the 148400th batch, loss is: 0.06486319   
   the 148450th batch, loss is: 0.06049331   
   the 148500th batch, loss is: 0.05933594   
   the 148550th batch, loss is: 0.05268573   
   the 148600th batch, loss is: 0.06041051   
   the 148650th batch, loss is: 0.07004638   
   the 148700th batch, loss is: 0.06198185   
   the 148750th batch, loss is: 0.07001921   
   the 148800th batch, loss is: 0.06500052   
   the 148850th batch, loss is: 0.05831371   
   the 148900th batch, loss is: 0.06477518   
   the 148950th batch, loss is: 0.06915249   
   the 149000th batch, loss is: 0.06514903   
   the 149050th batch, loss is: 0.06886241   
   the 149100th batch, loss is: 0.06295876   
   the 149150th batch, loss is: 0.06661943   
   the 149200th batch, loss is: 0.05486052   
   the 149250th batch, loss is: 0.06787005   
   the 149300th batch, loss is: 0.06085662   
   the 149350th batch, loss is: 0.06731765   
   the 149400th batch, loss is: 0.06917477   
   the 149450th batch, loss is: 0.05774042   
   the 149500th batch, loss is: 0.05458328   
   the 149550th batch, loss is: 0.06438386   
   the 149600th batch, loss is: 0.06059949   
   the 149650th batch, loss is: 0.06420937   
   the 149700th batch, loss is: 0.06827003   
Finished training.
