nohup: ignoring input
Deepfashion Consumer-to-shop Attribute prediction using single model
arch           is: Resnet152
gpuId          is: 1
init lr        is: 0.001
num_classs     is: 257
batch size     is: 64
input_size     is: 224
relative_path  is: ../Img/
train_path     is: ../NewAnno/list_bbx_image_attr_train.txt
val_path       is: ../NewAnno/list_bbx_image_attr_val.txt
test_path      is: ../NewAnno/list_bbx_image_attr_test.txt
epochs         is: 50
savePath       is: ./checkpoint/BBX/NewAnnoCleaned
resume         is: 
momentum       is: 0.9
zeroTrain      is: False
weight_decay   is: 0.0005
print_freq     is: 50
Conv_Type      is: 2
Branch         is: 17
Conv_Num       is: 5
Use GPU!
Start training.
('Epoch: ', 0, 'lr is: [0.001]')
        the 0th batch, loss is: 1.19982612   
   the 126500th batch, loss is: 0.07091697   
   the 126550th batch, loss is: 0.08530861   
   the 126600th batch, loss is: 0.07002358   
   the 126650th batch, loss is: 0.06075712   
   the 126700th batch, loss is: 0.07004569   
   the 126750th batch, loss is: 0.07166658   
   the 126800th batch, loss is: 0.07637957   
   the 126850th batch, loss is: 0.07545885   
   the 126900th batch, loss is: 0.08611293   
   the 126950th batch, loss is: 0.06202719   
   the 127000th batch, loss is: 0.0788504    
   the 127050th batch, loss is: 0.05788258   
   the 127100th batch, loss is: 0.07978591   
   the 127150th batch, loss is: 0.06431811   
   the 127200th batch, loss is: 0.07690349   
   the 127250th batch, loss is: 0.06880708   
   the 127300th batch, loss is: 0.07325739   
   the 127350th batch, loss is: 0.08435571   
   the 127400th batch, loss is: 0.06835462   
   the 127450th batch, loss is: 0.06524147   
   the 127500th batch, loss is: 0.09370036   
   the 127550th batch, loss is: 0.08339136   
   the 127600th batch, loss is: 0.07190745   
   the 127650th batch, loss is: 0.0650923    
   the 127700th batch, loss is: 0.06357005   
   the 127750th batch, loss is: 0.07341029   
   the 127800th batch, loss is: 0.07454588   
   the 127850th batch, loss is: 0.08146597   
   the 127900th batch, loss is: 0.06628118   
   the 127950th batch, loss is: 0.08176817   
   the 128000th batch, loss is: 0.06725486   
   the 128050th batch, loss is: 0.0662986    
   the 128100th batch, loss is: 0.07693622   
   the 128150th batch, loss is: 0.0694796    
   the 128200th batch, loss is: 0.07655077   
   the 128250th batch, loss is: 0.08175949   
   the 128300th batch, loss is: 0.07047535   
   the 128350th batch, loss is: 0.07415206   
   the 128400th batch, loss is: 0.08358467   
   the 128450th batch, loss is: 0.08135141   
   the 128500th batch, loss is: 0.07721817   
   the 128550th batch, loss is: 0.07367965   
   the 128600th batch, loss is: 0.07172026   
   the 128650th batch, loss is: 0.09000237   
   the 128700th batch, loss is: 0.07528117   
   the 128750th batch, loss is: 0.07098068   
('Epoch: ', 43, 'lr is: [0.001]')
   the 128800th batch, loss is: 0.06973229   
   the 128850th batch, loss is: 0.07201711   
   the 128900th batch, loss is: 0.05801687   
   the 128950th batch, loss is: 0.06537735   
   the 129000th batch, loss is: 0.08098577   
   the 129050th batch, loss is: 0.07319619   
   the 129100th batch, loss is: 0.06766228   
   the 129150th batch, loss is: 0.06722327   
   the 129200th batch, loss is: 0.06713936   
   the 129250th batch, loss is: 0.07105251   
   the 129300th batch, loss is: 0.09242755   
   the 129350th batch, loss is: 0.07108511   
   the 129400th batch, loss is: 0.07222427   
   the 129450th batch, loss is: 0.06944395   
   the 129500th batch, loss is: 0.07462642   
   the 129550th batch, loss is: 0.06663067   
   the 129600th batch, loss is: 0.06892994   
   the 129650th batch, loss is: 0.06609316   
   the 129700th batch, loss is: 0.07803601   
   the 129750th batch, loss is: 0.06709497   
   the 129800th batch, loss is: 0.06816344   
   the 129850th batch, loss is: 0.05986187   
   the 129900th batch, loss is: 0.06671683   
   the 129950th batch, loss is: 0.06366813   
   the 130000th batch, loss is: 0.08629774   
   the 130050th batch, loss is: 0.08626072   
   the 130100th batch, loss is: 0.08930224   
   the 130150th batch, loss is: 0.08605673   
   the 130200th batch, loss is: 0.07100431   
   the 130250th batch, loss is: 0.09655078   
   the 130300th batch, loss is: 0.05863058   
   the 130350th batch, loss is: 0.08772621   
   the 130400th batch, loss is: 0.07379819   
   the 130450th batch, loss is: 0.07024483   
   the 130500th batch, loss is: 0.07051221   
   the 130550th batch, loss is: 0.07052454   
   the 130600th batch, loss is: 0.07448579   
   the 130650th batch, loss is: 0.08245119   
   the 130700th batch, loss is: 0.07020628   
   the 130750th batch, loss is: 0.06684674   
   the 130800th batch, loss is: 0.07010975   
   the 130850th batch, loss is: 0.05929182   
   the 130900th batch, loss is: 0.07762597   
   the 130950th batch, loss is: 0.09475052   
   the 131000th batch, loss is: 0.08539139   
   the 131050th batch, loss is: 0.09127337   
   the 131100th batch, loss is: 0.07761435   
   the 131150th batch, loss is: 0.08128036   
   the 131200th batch, loss is: 0.1004385    
   the 131250th batch, loss is: 0.0843697    
   the 131300th batch, loss is: 0.07959469   
   the 131350th batch, loss is: 0.07136339   
   the 131400th batch, loss is: 0.06620959   
   the 131450th batch, loss is: 0.07275596   
   the 131500th batch, loss is: 0.07920691   
   the 131550th batch, loss is: 0.08017725   
   the 131600th batch, loss is: 0.08624353   
   the 131650th batch, loss is: 0.079654     
   the 131700th batch, loss is: 0.07811616   
   the 131750th batch, loss is: 0.07447565   
('Epoch: ', 44, 'lr is: [0.001]')
   the 131800th batch, loss is: 0.07748301   
   the 131850th batch, loss is: 0.07488973   
   the 131900th batch, loss is: 0.08554489   
   the 131950th batch, loss is: 0.07626171   
   the 132000th batch, loss is: 0.08350907   
   the 132050th batch, loss is: 0.06561475   
   the 132100th batch, loss is: 0.06896877   
   the 132150th batch, loss is: 0.06631713   
   the 132200th batch, loss is: 0.07117226   
   the 132250th batch, loss is: 0.07472321   
   the 132300th batch, loss is: 0.06974883   
   the 132350th batch, loss is: 0.07576826   
   the 132400th batch, loss is: 0.06722507   
   the 132450th batch, loss is: 0.10164242   
   the 132500th batch, loss is: 0.0553172    
   the 132550th batch, loss is: 0.07970013   
   the 132600th batch, loss is: 0.07095432   
   the 132650th batch, loss is: 0.07149342   
   the 132700th batch, loss is: 0.07301096   
   the 132750th batch, loss is: 0.06771631   
   the 132800th batch, loss is: 0.07692737   
   the 132850th batch, loss is: 0.06092336   
   the 132900th batch, loss is: 0.08608108   
   the 132950th batch, loss is: 0.07794756   
   the 133000th batch, loss is: 0.07899214   
   the 133050th batch, loss is: 0.06328685   
   the 133100th batch, loss is: 0.07139388   
   the 133150th batch, loss is: 0.07230826   
   the 133200th batch, loss is: 0.08092939   
   the 133250th batch, loss is: 0.06873975   
   the 133300th batch, loss is: 0.0782666    
   the 133350th batch, loss is: 0.07490232   
   the 133400th batch, loss is: 0.06270286   
   the 133450th batch, loss is: 0.06206542   
   the 133500th batch, loss is: 0.08614381   
   the 133550th batch, loss is: 0.07116187   
   the 133600th batch, loss is: 0.06215087   
   the 133650th batch, loss is: 0.09567234   
   the 133700th batch, loss is: 0.0947007    
   the 133750th batch, loss is: 0.08941708   
   the 133800th batch, loss is: 0.06548846   
   the 133850th batch, loss is: 0.06874569   
   the 133900th batch, loss is: 0.07704689   
   the 133950th batch, loss is: 0.10370176   
   the 134000th batch, loss is: 0.07579961   
   the 134050th batch, loss is: 0.0875838    
   the 134100th batch, loss is: 0.08315044   
   the 134150th batch, loss is: 0.09091099   
   the 134200th batch, loss is: 0.08065271   
   the 134250th batch, loss is: 0.07815578   
   the 134300th batch, loss is: 0.07341925   
   the 134350th batch, loss is: 0.07521471   
   the 134400th batch, loss is: 0.07960396   
   the 134450th batch, loss is: 0.08482744   
   the 134500th batch, loss is: 0.0715697    
   the 134550th batch, loss is: 0.08237763   
   the 134600th batch, loss is: 0.07715578   
   the 134650th batch, loss is: 0.09530312   
   the 134700th batch, loss is: 0.0776986    
   the 134750th batch, loss is: 0.07817008   
('Epoch: ', 45, 'lr is: [0.001]')
   the 134800th batch, loss is: 0.08157052   
   the 134850th batch, loss is: 0.07180164   
   the 134900th batch, loss is: 0.07668398   
   the 134950th batch, loss is: 0.07330608   
   the 135000th batch, loss is: 0.07107984   
   the 135050th batch, loss is: 0.0786027    
   the 135100th batch, loss is: 0.09397721   
   the 135150th batch, loss is: 0.0653336    
   the 135200th batch, loss is: 0.06860096   
   the 135250th batch, loss is: 0.07864997   
   the 135300th batch, loss is: 0.07011892   
   the 135350th batch, loss is: 0.06442114   
   the 135400th batch, loss is: 0.07508619   
   the 135450th batch, loss is: 0.07986992   
   the 135500th batch, loss is: 0.07126274   
   the 135550th batch, loss is: 0.06315575   
   the 135600th batch, loss is: 0.07719783   
   the 135650th batch, loss is: 0.06858935   
   the 135700th batch, loss is: 0.06945298   
   the 135750th batch, loss is: 0.08994339   
   the 135800th batch, loss is: 0.11480649   
   the 135850th batch, loss is: 0.07566395   
   the 135900th batch, loss is: 0.06697024   
   the 135950th batch, loss is: 0.07259716   
   the 136000th batch, loss is: 0.06070522   
   the 136050th batch, loss is: 0.06313752   
   the 136100th batch, loss is: 0.07047141   
   the 136150th batch, loss is: 0.070415     
   the 136200th batch, loss is: 0.06883026   
   the 136250th batch, loss is: 0.08538778   
   the 136300th batch, loss is: 0.0831365    
   the 136350th batch, loss is: 0.09287409   
   the 136400th batch, loss is: 0.06749725   
   the 136450th batch, loss is: 0.07703883   
   the 136500th batch, loss is: 0.07740217   
   the 136550th batch, loss is: 0.06471124   
   the 136600th batch, loss is: 0.07869893   
   the 136650th batch, loss is: 0.07475699   
   the 136700th batch, loss is: 0.08029472   
   the 136750th batch, loss is: 0.06388891   
   the 136800th batch, loss is: 0.06252851   
   the 136850th batch, loss is: 0.07738863   
   the 136900th batch, loss is: 0.06482342   
   the 136950th batch, loss is: 0.08235522   
   the 137000th batch, loss is: 0.06666514   
   the 137050th batch, loss is: 0.07948055   
   the 137100th batch, loss is: 0.0917271    
   the 137150th batch, loss is: 0.07162672   
   the 137200th batch, loss is: 0.08019166   
   the 137250th batch, loss is: 0.077043     
   the 137300th batch, loss is: 0.09884632   
   the 137350th batch, loss is: 0.08194328   
   the 137400th batch, loss is: 0.0836475    
   the 137450th batch, loss is: 0.08365629   
   the 137500th batch, loss is: 0.08507973   
   the 137550th batch, loss is: 0.06717046   
   the 137600th batch, loss is: 0.09659121   
   the 137650th batch, loss is: 0.07700098   
   the 137700th batch, loss is: 0.07641841   
   the 137750th batch, loss is: 0.0845638    
('Epoch: ', 46, 'lr is: [0.001]')
   the 137800th batch, loss is: 0.06578101   
   the 137850th batch, loss is: 0.05574369   
   the 137900th batch, loss is: 0.0695238    
   the 137950th batch, loss is: 0.05710331   
   the 138000th batch, loss is: 0.07544558   
   the 138050th batch, loss is: 0.06891926   
   the 138100th batch, loss is: 0.06536941   
   the 138150th batch, loss is: 0.07006311   
   the 138200th batch, loss is: 0.07653268   
   the 138250th batch, loss is: 0.06780002   
   the 138300th batch, loss is: 0.07498495   
   the 138350th batch, loss is: 0.06663059   
   the 138400th batch, loss is: 0.07667264   
   the 138450th batch, loss is: 0.10079264   
   the 138500th batch, loss is: 0.08175426   
   the 138550th batch, loss is: 0.0966785    
   the 138600th batch, loss is: 0.07713308   
   the 138650th batch, loss is: 0.09000573   
   the 138700th batch, loss is: 0.07790996   
   the 138750th batch, loss is: 0.07091425   
   the 138800th batch, loss is: 0.06146834   
   the 138850th batch, loss is: 0.0806838    
   the 138900th batch, loss is: 0.07807703   
   the 138950th batch, loss is: 0.06253598   
   the 139000th batch, loss is: 0.08007732   
   the 139050th batch, loss is: 0.06150706   
   the 139100th batch, loss is: 0.05863543   
   the 139150th batch, loss is: 0.07878972   
   the 139200th batch, loss is: 0.08043491   
   the 139250th batch, loss is: 0.07424994   
   the 139300th batch, loss is: 0.08293272   
   the 139350th batch, loss is: 0.07316489   
   the 139400th batch, loss is: 0.073688     
   the 139450th batch, loss is: 0.06970073   
   the 139500th batch, loss is: 0.08399284   
   the 139550th batch, loss is: 0.06819371   
   the 139600th batch, loss is: 0.07238623   
   the 139650th batch, loss is: 0.08589862   
   the 139700th batch, loss is: 0.06565546   
   the 139750th batch, loss is: 0.08914624   
   the 139800th batch, loss is: 0.07070527   
   the 139850th batch, loss is: 0.0790562    
   the 139900th batch, loss is: 0.0721331    
   the 139950th batch, loss is: 0.0684276    
   the 140000th batch, loss is: 0.07318288   
   the 140050th batch, loss is: 0.08541419   
   the 140100th batch, loss is: 0.08601708   
   the 140150th batch, loss is: 0.06894819   
   the 140200th batch, loss is: 0.09027611   
   the 140250th batch, loss is: 0.07447595   
   the 140300th batch, loss is: 0.08592215   
   the 140350th batch, loss is: 0.08978087   
   the 140400th batch, loss is: 0.07796057   
   the 140450th batch, loss is: 0.10304054   
   the 140500th batch, loss is: 0.06348035   
   the 140550th batch, loss is: 0.05679609   
   the 140600th batch, loss is: 0.08248316   
   the 140650th batch, loss is: 0.07040246   
   the 140700th batch, loss is: 0.06278896   
   the 140750th batch, loss is: 0.08047506   
('Epoch: ', 47, 'lr is: [0.001]')
   the 140800th batch, loss is: 0.07259039   
   the 140850th batch, loss is: 0.07533115   
   the 140900th batch, loss is: 0.06952196   
   the 140950th batch, loss is: 0.07001232   
   the 141000th batch, loss is: 0.0844671    
   the 141050th batch, loss is: 0.08680924   
   the 141100th batch, loss is: 0.06152752   
   the 141150th batch, loss is: 0.06513807   
   the 141200th batch, loss is: 0.07601237   
   the 141250th batch, loss is: 0.07777094   
   the 141300th batch, loss is: 0.0620253    
   the 141350th batch, loss is: 0.07688571   
   the 141400th batch, loss is: 0.07599781   
   the 141450th batch, loss is: 0.059426     
   the 141500th batch, loss is: 0.06722587   
   the 141550th batch, loss is: 0.0655141    
   the 141600th batch, loss is: 0.05836223   
   the 141650th batch, loss is: 0.07127669   
   the 141700th batch, loss is: 0.07291694   
   the 141750th batch, loss is: 0.073871     
   the 141800th batch, loss is: 0.07215513   
   the 141850th batch, loss is: 0.06845952   
   the 141900th batch, loss is: 0.07195603   
   the 141950th batch, loss is: 0.08510516   
   the 142000th batch, loss is: 0.06952993   
   the 142050th batch, loss is: 0.07566004   
   the 142100th batch, loss is: 0.06400081   
   the 142150th batch, loss is: 0.06788015   
   the 142200th batch, loss is: 0.07624128   
   the 142250th batch, loss is: 0.07239174   
   the 142300th batch, loss is: 0.07581046   
   the 142350th batch, loss is: 0.08129063   
   the 142400th batch, loss is: 0.07225364   
   the 142450th batch, loss is: 0.05646867   
   the 142500th batch, loss is: 0.08477123   
   the 142550th batch, loss is: 0.07123931   
   the 142600th batch, loss is: 0.07141037   
   the 142650th batch, loss is: 0.0813406    
   the 142700th batch, loss is: 0.07420959   
   the 142750th batch, loss is: 0.0706749    
   the 142800th batch, loss is: 0.07051127   
   the 142850th batch, loss is: 0.08238631   
   the 142900th batch, loss is: 0.05948915   
   the 142950th batch, loss is: 0.09799708   
   the 143000th batch, loss is: 0.0700166    
   the 143050th batch, loss is: 0.0754731    
   the 143100th batch, loss is: 0.08889624   
   the 143150th batch, loss is: 0.07509556   
   the 143200th batch, loss is: 0.07341204   
   the 143250th batch, loss is: 0.08815472   
   the 143300th batch, loss is: 0.0746038    
   the 143350th batch, loss is: 0.08031639   
   the 143400th batch, loss is: 0.07339188   
   the 143450th batch, loss is: 0.11313174   
   the 143500th batch, loss is: 0.06928225   
   the 143550th batch, loss is: 0.08797438   
   the 143600th batch, loss is: 0.06769435   
   the 143650th batch, loss is: 0.08732259   
   the 143700th batch, loss is: 0.09673905   
   the 143750th batch, loss is: 0.09405769   
('Epoch: ', 48, 'lr is: [0.001]')
   the 143800th batch, loss is: 0.06481383   
   the 143850th batch, loss is: 0.10126843   
   the 143900th batch, loss is: 0.06316411   
   the 143950th batch, loss is: 0.07083654   
   the 144000th batch, loss is: 0.08435378   
   the 144050th batch, loss is: 0.07640323   
   the 144100th batch, loss is: 0.10666335   
   the 144150th batch, loss is: 0.07833892   
   the 144200th batch, loss is: 0.06365258   
   the 144250th batch, loss is: 0.06507386   
   the 144300th batch, loss is: 0.07282051   
   the 144350th batch, loss is: 0.07882632   
   the 144400th batch, loss is: 0.06206252   
   the 144450th batch, loss is: 0.06083309   
   the 144500th batch, loss is: 0.05741315   
   the 144550th batch, loss is: 0.06627634   
   the 144600th batch, loss is: 0.07268244   
   the 144650th batch, loss is: 0.09230992   
   the 144700th batch, loss is: 0.07427263   
   the 144750th batch, loss is: 0.07449859   
   the 144800th batch, loss is: 0.07245121   
   the 144850th batch, loss is: 0.08322676   
   the 144900th batch, loss is: 0.06916949   
   the 144950th batch, loss is: 0.07603455   
   the 145000th batch, loss is: 0.07666201   
   the 145050th batch, loss is: 0.06679326   
   the 145100th batch, loss is: 0.09702454   
   the 145150th batch, loss is: 0.09231156   
   the 145200th batch, loss is: 0.08350788   
   the 145250th batch, loss is: 0.06912668   
   the 145300th batch, loss is: 0.07545561   
   the 145350th batch, loss is: 0.06873495   
   the 145400th batch, loss is: 0.08087134   
   the 145450th batch, loss is: 0.05615924   
   the 145500th batch, loss is: 0.08493665   
   the 145550th batch, loss is: 0.0978899    
   the 145600th batch, loss is: 0.09719091   
   the 145650th batch, loss is: 0.07747576   
   the 145700th batch, loss is: 0.07805658   
   the 145750th batch, loss is: 0.08715568   
   the 145800th batch, loss is: 0.087703     
   the 145850th batch, loss is: 0.08536755   
   the 145900th batch, loss is: 0.08126719   
   the 145950th batch, loss is: 0.07119206   
   the 146000th batch, loss is: 0.08676428   
   the 146050th batch, loss is: 0.08999053   
   the 146100th batch, loss is: 0.09318676   
   the 146150th batch, loss is: 0.08140334   
   the 146200th batch, loss is: 0.0781376    
   the 146250th batch, loss is: 0.08158986   
   the 146300th batch, loss is: 0.07107352   
   the 146350th batch, loss is: 0.06746385   
   the 146400th batch, loss is: 0.07648782   
   the 146450th batch, loss is: 0.09762596   
   the 146500th batch, loss is: 0.07258119   
   the 146550th batch, loss is: 0.07180022   
   the 146600th batch, loss is: 0.07442947   
   the 146650th batch, loss is: 0.09658052   
   the 146700th batch, loss is: 0.07791356   
   the 146750th batch, loss is: 0.06935164   
('Epoch: ', 49, 'lr is: [0.001]')
   the 146800th batch, loss is: 0.07119398   
   the 146850th batch, loss is: 0.06539046   
   the 146900th batch, loss is: 0.07576463   
   the 146950th batch, loss is: 0.09140784   
   the 147000th batch, loss is: 0.05266657   
   the 147050th batch, loss is: 0.08956799   
   the 147100th batch, loss is: 0.06958942   
   the 147150th batch, loss is: 0.07752477   
   the 147200th batch, loss is: 0.06550364   
   the 147250th batch, loss is: 0.06572022   
   the 147300th batch, loss is: 0.06153019   
   the 147350th batch, loss is: 0.06378129   
   the 147400th batch, loss is: 0.07262614   
   the 147450th batch, loss is: 0.09005082   
   the 147500th batch, loss is: 0.06265338   
   the 147550th batch, loss is: 0.07194643   
   the 147600th batch, loss is: 0.09664544   
   the 147650th batch, loss is: 0.07623439   
   the 147700th batch, loss is: 0.08393273   
   the 147750th batch, loss is: 0.06908327   
   the 147800th batch, loss is: 0.06149359   
   the 147850th batch, loss is: 0.07030863   
   the 147900th batch, loss is: 0.06716708   
   the 147950th batch, loss is: 0.07271832   
   the 148000th batch, loss is: 0.06132621   
   the 148050th batch, loss is: 0.07132658   
   the 148100th batch, loss is: 0.06904899   
   the 148150th batch, loss is: 0.898377     
   the 148200th batch, loss is: 0.0678694    
   the 148250th batch, loss is: 0.07552416   
   the 148300th batch, loss is: 0.07670286   
   the 148350th batch, loss is: 0.07123595   
   the 148400th batch, loss is: 0.07937349   
   the 148450th batch, loss is: 0.07645284   
   the 148500th batch, loss is: 0.07908992   
   the 148550th batch, loss is: 0.08740811   
   the 148600th batch, loss is: 0.07157257   
   the 148650th batch, loss is: 0.0636116    
   the 148700th batch, loss is: 0.05800112   
   the 148750th batch, loss is: 0.09121136   
   the 148800th batch, loss is: 0.07761058   
   the 148850th batch, loss is: 0.06809421   
   the 148900th batch, loss is: 0.07944063   
   the 148950th batch, loss is: 0.08038373   
   the 149000th batch, loss is: 0.06003831   
   the 149050th batch, loss is: 0.06412336   
   the 149100th batch, loss is: 0.07416884   
   the 149150th batch, loss is: 0.07104111   
   the 149200th batch, loss is: 0.07082259   
   the 149250th batch, loss is: 0.07840374   
   the 149300th batch, loss is: 0.08390311   
   the 149350th batch, loss is: 0.08587623   
   the 149400th batch, loss is: 0.08296886   
   the 149450th batch, loss is: 0.0795548    
   the 149500th batch, loss is: 0.07270619   
   the 149550th batch, loss is: 0.07182069   
   the 149600th batch, loss is: 0.06454361   
   the 149650th batch, loss is: 0.07647178   
   the 149700th batch, loss is: 0.07612933   
Finished training.
